fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221026 172954	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	89	1	1	1	0.1	50	0.5	FALSE	102191	0.0973903554694459	0.499560417889577	0.661067296713949	6.12840871725876	0.0212161419952565	15261	17238000	51
20221026 173630	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1968	1	1	1	0.1	50	0.5	FALSE	102191	0.0102765812479585	0.409019756150551	0.436487743202536	4.81882717706505	0.021897446205171	14381	18598000	52
20221026 173927	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1060	1	1	1	0.1	50	0.5	FALSE	102191	0.0102121069626566	0.631002717158893	0.656294779297501	5.23774213552165	0.0223921165073446	13675	19290000	53
20221026 174015	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	130	1	1	1	0.1	50	0.5	FALSE	102191	0.0777486359273611	0.737402461431083	0.86164993122128	4.93659881782233	0.0229590753152153	14125	18550000	54
20221026 174425	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	867	1	1	1	0.1	50	0.5	FALSE	102191	0.0100851727489359	0.368297564540147	0.943882554093923	6.19897370973551	0.026592672597157	14071	18818000	55
20221026 174630	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	602	1	1	1	0.1	50	0.5	FALSE	102191	0.0210932968076646	0.606922126799852	0.946472797420214	4.42258297154804	0.023205891595525	13829	18422000	56
20221026 174826	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	347	1	1	1	0.1	50	0.5	FALSE	102191	0.0318690671873755	0.407308676691895	0.475256957372754	5.7774266908647	0.0246506060723586	13218	19084000	57
20221026 175232	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	777	1	1	1	0.1	50	0.5	FALSE	102191	0.0102016521855003	0.325683794701932	0.845701988274187	7.39068986178919	0.031307653038073	13755	19210000	58
20221026 175345	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	217	1	1	1	0.1	50	0.5	FALSE	102191	0.0746880204282311	0.607162868666914	0.94633935841052	5.37333702352595	0.0194491179627423	14289	17902000	59
20221026 175629	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	336	1	1	1	0.1	50	0.5	FALSE	102191	0.0848728067809532	0.318758243610306	0.812692681136019	11.3235193613907	1.0386694692213e-05	15478	17124000	60
20221026 175852	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	425	1	1	1	0.1	50	0.5	FALSE	102191	0.0246910931278528	0.518930674598436	0.498929588533888	5.2876036369113	0.0204334825147564	15277	17206000	61
20221026 180038	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	286	1	1	1	0.1	50	0.5	FALSE	102191	0.0377424503416691	0.413303798935274	0.661646558730032	5.8731012644137	0.0238103533144878	13601	18638000	62
20221026 180520	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1065	1	1	1	0.1	50	0.5	FALSE	102191	0.0102891013480293	0.306580327414213	0.708412339139371	7.33496620752879	0.0227209605619641	14080	18560000	63
20221026 180556	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	50	1	1	1	0.1	50	0.5	FALSE	102191	0.234363347528027	0.680724614386057	0.813435947083058	4.54386312948517	0.0242605567228586	13829	18182000	64
20221026 181100	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1399	1	1	1	0.1	50	0.5	FALSE	102191	0.0100813673569414	0.228677628316228	0.946660157465976	7.31251667446284	0.0230323710406778	13791	18898000	65
20221026 181444	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	679	1	1	1	0.1	50	0.5	FALSE	102191	0.0132289811027204	0.255876976195	0.78189164187405	8.61660241933365	0.028838452651834	13791	19378000	66
